,yearmonthdatetime,승차총승객수,monthtime,datetime,in,ratio,time,평일,토요일,일요일,base
1651,202407241900,35397,202407,2024071900,2860.7855400000003,0.08082,19,44.85,48.8,41.6,32757.0
1652,202407242000,35397,202407,2024072000,2616.54624,0.07392,20,33.5,46.1,39.15,32757.0
1653,202407242100,35397,202407,2024072100,2563.4507399999998,0.07242,21,30.75,44.2,35.95,32757.0
1654,202407242200,35397,202407,2024072200,2401.33248,0.06784,22,42.75,39.2,29.6,32757.0
1655,202407242300,35397,202407,2024072300,999.2573100000001,0.02823,23,27.85,38.55,27.9,32757.0
1656,202407230000,33612,202407,2024070000,69.24072000000001,0.00206,00,11.05,0.0,0.0,32757.0
1657,202407230100,33612,202407,2024070100,0.0,0.0,01,,,,
1658,202407230200,33612,202407,2024070200,0.0,0.0,02,,,,
1659,202407230300,33612,202407,2024070300,0.0,0.0,03,,,,
1660,202407230400,33612,202407,2024070400,0.6722400000000001,2e-05,04,,,,
1661,202407230500,33612,202407,2024070500,52.0986,0.00155,05,5.7,5.05,2.55,32757.0
1662,202407230600,33612,202407,2024070600,130.41456,0.00388,06,15.4,12.45,7.85,32757.0
1663,202407230700,33612,202407,2024070700,289.39932,0.00861,07,23.15,14.35,10.7,32757.0
1664,202407230800,33612,202407,2024070800,534.09468,0.01589,08,40.5,29.35,19.85,32757.0
1665,202407230900,33612,202407,2024070900,979.11756,0.02913,09,32.65,38.45,24.9,32757.0
1666,202407231000,33612,202407,2024071000,1231.8798000000002,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1667,202407231100,33612,202407,2024071100,1441.6186799999998,0.04289,11,30.0,44.75,34.5,32757.0
1668,202407231200,33612,202407,2024071200,1467.1638,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1669,202407231300,33612,202407,2024071300,1581.78072,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1670,202407231400,33612,202407,2024071400,1830.50952,0.05446,14,41.8,49.1,33.9,32757.0
1671,202407231500,33612,202407,2024071500,2233.18128,0.06644,15,48.05,52.9,36.8,32757.0
1672,202407231600,33612,202407,2024071600,2721.2275200000004,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1673,202407231700,33612,202407,2024071700,3326.24352,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1674,202407231800,33612,202407,2024071800,4859.62296,0.14458,18,76.35,54.05,41.75,32757.0
1675,202407231900,33612,202407,2024071900,2716.52184,0.08082,19,44.85,48.8,41.6,32757.0
1676,202407232000,33612,202407,2024072000,2484.59904,0.07392,20,33.5,46.1,39.15,32757.0
1677,202407232100,33612,202407,2024072100,2434.18104,0.07242,21,30.75,44.2,35.95,32757.0
1678,202407232200,33612,202407,2024072200,2280.23808,0.06784,22,42.75,39.2,29.6,32757.0
1679,202407232300,33612,202407,2024072300,948.86676,0.02823,23,27.85,38.55,27.9,32757.0
1680,202407220000,33618,202407,2024070000,69.25308000000001,0.00206,00,11.05,0.0,0.0,32757.0
1681,202407220100,33618,202407,2024070100,0.0,0.0,01,,,,
1682,202407220200,33618,202407,2024070200,0.0,0.0,02,,,,
1683,202407220300,33618,202407,2024070300,0.0,0.0,03,,,,
1684,202407220400,33618,202407,2024070400,0.6723600000000001,2e-05,04,,,,
1685,202407220500,33618,202407,2024070500,52.1079,0.00155,05,5.7,5.05,2.55,32757.0
1686,202407220600,33618,202407,2024070600,130.43784,0.00388,06,15.4,12.45,7.85,32757.0
1687,202407220700,33618,202407,2024070700,289.45097999999996,0.00861,07,23.15,14.35,10.7,32757.0
1688,202407220800,33618,202407,2024070800,534.19002,0.01589,08,40.5,29.35,19.85,32757.0
1689,202407220900,33618,202407,2024070900,979.29234,0.02913,09,32.65,38.45,24.9,32757.0
1690,202407221000,33618,202407,2024071000,1232.0997,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1691,202407221100,33618,202407,2024071100,1441.87602,0.04289,11,30.0,44.75,34.5,32757.0
1692,202407221200,33618,202407,2024071200,1467.4257,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1693,202407221300,33618,202407,2024071300,1582.06308,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1694,202407221400,33618,202407,2024071400,1830.83628,0.05446,14,41.8,49.1,33.9,32757.0
1695,202407221500,33618,202407,2024071500,2233.57992,0.06644,15,48.05,52.9,36.8,32757.0
1696,202407221600,33618,202407,2024071600,2721.71328,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1697,202407221700,33618,202407,2024071700,3326.83728,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1698,202407221800,33618,202407,2024071800,4860.49044,0.14458,18,76.35,54.05,41.75,32757.0
1699,202407221900,33618,202407,2024071900,2717.00676,0.08082,19,44.85,48.8,41.6,32757.0
1700,202407222000,33618,202407,2024072000,2485.04256,0.07392,20,33.5,46.1,39.15,32757.0
1701,202407222100,33618,202407,2024072100,2434.6155599999997,0.07242,21,30.75,44.2,35.95,32757.0
1702,202407222200,33618,202407,2024072200,2280.64512,0.06784,22,42.75,39.2,29.6,32757.0
1703,202407222300,33618,202407,2024072300,949.03614,0.02823,23,27.85,38.55,27.9,32757.0
1704,202407210000,26647,202407,2024070000,54.89282000000001,0.00206,00,11.05,0.0,0.0,32757.0
1705,202407210100,26647,202407,2024070100,0.0,0.0,01,,,,
1706,202407210200,26647,202407,2024070200,0.0,0.0,02,,,,
1707,202407210300,26647,202407,2024070300,0.0,0.0,03,,,,
1708,202407210400,26647,202407,2024070400,0.5329400000000001,2e-05,04,,,,
1709,202407210500,26647,202407,2024070500,41.30285,0.00155,05,5.7,5.05,2.55,32757.0
1710,202407210600,26647,202407,2024070600,103.39036,0.00388,06,15.4,12.45,7.85,32757.0
1711,202407210700,26647,202407,2024070700,229.43067,0.00861,07,23.15,14.35,10.7,32757.0
1712,202407210800,26647,202407,2024070800,423.42083,0.01589,08,40.5,29.35,19.85,32757.0
1713,202407210900,26647,202407,2024070900,776.22711,0.02913,09,32.65,38.45,24.9,32757.0
1714,202407211000,26647,202407,2024071000,976.61255,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1715,202407211100,26647,202407,2024071100,1142.8898299999998,0.04289,11,30.0,44.75,34.5,32757.0
1716,202407211200,26647,202407,2024071200,1163.14155,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1717,202407211300,26647,202407,2024071300,1254.00782,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1718,202407211400,26647,202407,2024071400,1451.19562,0.05446,14,41.8,49.1,33.9,32757.0
1719,202407211500,26647,202407,2024071500,1770.42668,0.06644,15,48.05,52.9,36.8,32757.0
1720,202407211600,26647,202407,2024071600,2157.34112,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1721,202407211700,26647,202407,2024071700,2636.9871200000002,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1722,202407211800,26647,202407,2024071800,3852.62326,0.14458,18,76.35,54.05,41.75,32757.0
1723,202407211900,26647,202407,2024071900,2153.61054,0.08082,19,44.85,48.8,41.6,32757.0
1724,202407212000,26647,202407,2024072000,1969.74624,0.07392,20,33.5,46.1,39.15,32757.0
1725,202407212100,26647,202407,2024072100,1929.77574,0.07242,21,30.75,44.2,35.95,32757.0
1726,202407212200,26647,202407,2024072200,1807.73248,0.06784,22,42.75,39.2,29.6,32757.0
1727,202407212300,26647,202407,2024072300,752.24481,0.02823,23,27.85,38.55,27.9,32757.0
1728,202407200000,29248,202407,2024070000,60.25088000000001,0.00206,00,11.05,0.0,0.0,32757.0
1729,202407200100,29248,202407,2024070100,0.0,0.0,01,,,,
1730,202407200200,29248,202407,2024070200,0.0,0.0,02,,,,
1731,202407200300,29248,202407,2024070300,0.0,0.0,03,,,,
1732,202407200400,29248,202407,2024070400,0.58496,2e-05,04,,,,
1733,202407200500,29248,202407,2024070500,45.334399999999995,0.00155,05,5.7,5.05,2.55,32757.0
1734,202407200600,29248,202407,2024070600,113.48224,0.00388,06,15.4,12.45,7.85,32757.0
1735,202407200700,29248,202407,2024070700,251.82528,0.00861,07,23.15,14.35,10.7,32757.0
1736,202407200800,29248,202407,2024070800,464.75072000000006,0.01589,08,40.5,29.35,19.85,32757.0
1737,202407200900,29248,202407,2024070900,851.99424,0.02913,09,32.65,38.45,24.9,32757.0
1738,202407201000,29248,202407,2024071000,1071.9392,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1739,202407201100,29248,202407,2024071100,1254.44672,0.04289,11,30.0,44.75,34.5,32757.0
1740,202407201200,29248,202407,2024071200,1276.6752000000001,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1741,202407201300,29248,202407,2024071300,1376.41088,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1742,202407201400,29248,202407,2024071400,1592.84608,0.05446,14,41.8,49.1,33.9,32757.0
1743,202407201500,29248,202407,2024071500,1943.23712,0.06644,15,48.05,52.9,36.8,32757.0
1744,202407201600,29248,202407,2024071600,2367.91808,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1745,202407201700,29248,202407,2024071700,2894.3820800000003,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1746,202407201800,29248,202407,2024071800,4228.67584,0.14458,18,76.35,54.05,41.75,32757.0
1747,202407201900,29248,202407,2024071900,2363.82336,0.08082,19,44.85,48.8,41.6,32757.0
1748,202407202000,29248,202407,2024072000,2162.0121599999998,0.07392,20,33.5,46.1,39.15,32757.0
1749,202407202100,29248,202407,2024072100,2118.14016,0.07242,21,30.75,44.2,35.95,32757.0
1750,202407202200,29248,202407,2024072200,1984.1843199999998,0.06784,22,42.75,39.2,29.6,32757.0
1751,202407202300,29248,202407,2024072300,825.6710400000001,0.02823,23,27.85,38.55,27.9,32757.0
1752,202407190000,35299,202407,2024070000,72.71594,0.00206,00,11.05,0.0,0.0,32757.0
1753,202407190100,35299,202407,2024070100,0.0,0.0,01,,,,
1754,202407190200,35299,202407,2024070200,0.0,0.0,02,,,,
1755,202407190300,35299,202407,2024070300,0.0,0.0,03,,,,
1756,202407190400,35299,202407,2024070400,0.70598,2e-05,04,,,,
1757,202407190500,35299,202407,2024070500,54.713449999999995,0.00155,05,5.7,5.05,2.55,32757.0
1758,202407190600,35299,202407,2024070600,136.96012000000002,0.00388,06,15.4,12.45,7.85,32757.0
1759,202407190700,35299,202407,2024070700,303.92438999999996,0.00861,07,23.15,14.35,10.7,32757.0
1760,202407190800,35299,202407,2024070800,560.90111,0.01589,08,40.5,29.35,19.85,32757.0
1761,202407190900,35299,202407,2024070900,1028.25987,0.02913,09,32.65,38.45,24.9,32757.0
1762,202407191000,35299,202407,2024071000,1293.70835,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1763,202407191100,35299,202407,2024071100,1513.9741099999999,0.04289,11,30.0,44.75,34.5,32757.0
1764,202407191200,35299,202407,2024071200,1540.80135,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1765,202407191300,35299,202407,2024071300,1661.17094,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1766,202407191400,35299,202407,2024071400,1922.38354,0.05446,14,41.8,49.1,33.9,32757.0
1767,202407191500,35299,202407,2024071500,2345.26556,0.06644,15,48.05,52.9,36.8,32757.0
1768,202407191600,35299,202407,2024071600,2857.80704,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1769,202407191700,35299,202407,2024071700,3493.18904,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1770,202407191800,35299,202407,2024071800,5103.52942,0.14458,18,76.35,54.05,41.75,32757.0
1771,202407191900,35299,202407,2024071900,2852.8651800000002,0.08082,19,44.85,48.8,41.6,32757.0
1772,202407192000,35299,202407,2024072000,2609.30208,0.07392,20,33.5,46.1,39.15,32757.0
1773,202407192100,35299,202407,2024072100,2556.35358,0.07242,21,30.75,44.2,35.95,32757.0
1774,202407192200,35299,202407,2024072200,2394.68416,0.06784,22,42.75,39.2,29.6,32757.0
1775,202407192300,35299,202407,2024072300,996.4907700000001,0.02823,23,27.85,38.55,27.9,32757.0
1776,202407180000,30230,202407,2024070000,62.27380000000001,0.00206,00,11.05,0.0,0.0,32757.0
1777,202407180100,30230,202407,2024070100,0.0,0.0,01,,,,
1778,202407180200,30230,202407,2024070200,0.0,0.0,02,,,,
1779,202407180300,30230,202407,2024070300,0.0,0.0,03,,,,
1780,202407180400,30230,202407,2024070400,0.6046,2e-05,04,,,,
1781,202407180500,30230,202407,2024070500,46.8565,0.00155,05,5.7,5.05,2.55,32757.0
1782,202407180600,30230,202407,2024070600,117.2924,0.00388,06,15.4,12.45,7.85,32757.0
1783,202407180700,30230,202407,2024070700,260.2803,0.00861,07,23.15,14.35,10.7,32757.0
1784,202407180800,30230,202407,2024070800,480.35470000000004,0.01589,08,40.5,29.35,19.85,32757.0
1785,202407180900,30230,202407,2024070900,880.5998999999999,0.02913,09,32.65,38.45,24.9,32757.0
1786,202407181000,30230,202407,2024071000,1107.9295,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1787,202407181100,30230,202407,2024071100,1296.5647,0.04289,11,30.0,44.75,34.5,32757.0
1788,202407181200,30230,202407,2024071200,1319.5395,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1789,202407181300,30230,202407,2024071300,1422.6237999999998,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1790,202407181400,30230,202407,2024071400,1646.3258,0.05446,14,41.8,49.1,33.9,32757.0
1791,202407181500,30230,202407,2024071500,2008.4812,0.06644,15,48.05,52.9,36.8,32757.0
1792,202407181600,30230,202407,2024071600,2447.4208000000003,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1793,202407181700,30230,202407,2024071700,2991.5608,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1794,202407181800,30230,202407,2024071800,4370.653399999999,0.14458,18,76.35,54.05,41.75,32757.0
1795,202407181900,30230,202407,2024071900,2443.1886,0.08082,19,44.85,48.8,41.6,32757.0
1796,202407182000,30230,202407,2024072000,2234.6016,0.07392,20,33.5,46.1,39.15,32757.0
1797,202407182100,30230,202407,2024072100,2189.2566,0.07242,21,30.75,44.2,35.95,32757.0
1798,202407182200,30230,202407,2024072200,2050.8032,0.06784,22,42.75,39.2,29.6,32757.0
1799,202407182300,30230,202407,2024072300,853.3929,0.02823,23,27.85,38.55,27.9,32757.0
1800,202407170000,30979,202407,2024070000,63.81674,0.00206,00,11.05,0.0,0.0,32757.0
1801,202407170100,30979,202407,2024070100,0.0,0.0,01,,,,
1802,202407170200,30979,202407,2024070200,0.0,0.0,02,,,,
1803,202407170300,30979,202407,2024070300,0.0,0.0,03,,,,
1804,202407170400,30979,202407,2024070400,0.61958,2e-05,04,,,,
1805,202407170500,30979,202407,2024070500,48.01745,0.00155,05,5.7,5.05,2.55,32757.0
1806,202407170600,30979,202407,2024070600,120.19852,0.00388,06,15.4,12.45,7.85,32757.0
1807,202407170700,30979,202407,2024070700,266.72918999999996,0.00861,07,23.15,14.35,10.7,32757.0
1808,202407170800,30979,202407,2024070800,492.25631000000004,0.01589,08,40.5,29.35,19.85,32757.0
1809,202407170900,30979,202407,2024070900,902.41827,0.02913,09,32.65,38.45,24.9,32757.0
1810,202407171000,30979,202407,2024071000,1135.3803500000001,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1811,202407171100,30979,202407,2024071100,1328.68931,0.04289,11,30.0,44.75,34.5,32757.0
1812,202407171200,30979,202407,2024071200,1352.23335,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1813,202407171300,30979,202407,2024071300,1457.8717399999998,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1814,202407171400,30979,202407,2024071400,1687.11634,0.05446,14,41.8,49.1,33.9,32757.0
1815,202407171500,30979,202407,2024071500,2058.24476,0.06644,15,48.05,52.9,36.8,32757.0
1816,202407171600,30979,202407,2024071600,2508.0598400000003,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1817,202407171700,30979,202407,2024071700,3065.68184,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1818,202407171800,30979,202407,2024071800,4478.9438199999995,0.14458,18,76.35,54.05,41.75,32757.0
1819,202407171900,30979,202407,2024071900,2503.72278,0.08082,19,44.85,48.8,41.6,32757.0
1820,202407172000,30979,202407,2024072000,2289.96768,0.07392,20,33.5,46.1,39.15,32757.0
1821,202407172100,30979,202407,2024072100,2243.49918,0.07242,21,30.75,44.2,35.95,32757.0
1822,202407172200,30979,202407,2024072200,2101.61536,0.06784,22,42.75,39.2,29.6,32757.0
1823,202407172300,30979,202407,2024072300,874.5371700000001,0.02823,23,27.85,38.55,27.9,32757.0
1824,202407160000,31824,202407,2024070000,65.55744,0.00206,00,11.05,0.0,0.0,32757.0
1825,202407160100,31824,202407,2024070100,0.0,0.0,01,,,,
1826,202407160200,31824,202407,2024070200,0.0,0.0,02,,,,
1827,202407160300,31824,202407,2024070300,0.0,0.0,03,,,,
1828,202407160400,31824,202407,2024070400,0.63648,2e-05,04,,,,
1829,202407160500,31824,202407,2024070500,49.3272,0.00155,05,5.7,5.05,2.55,32757.0
1830,202407160600,31824,202407,2024070600,123.47712000000001,0.00388,06,15.4,12.45,7.85,32757.0
1831,202407160700,31824,202407,2024070700,274.00464,0.00861,07,23.15,14.35,10.7,32757.0
1832,202407160800,31824,202407,2024070800,505.68336000000005,0.01589,08,40.5,29.35,19.85,32757.0
1833,202407160900,31824,202407,2024070900,927.0331199999999,0.02913,09,32.65,38.45,24.9,32757.0
1834,202407161000,31824,202407,2024071000,1166.3496,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1835,202407161100,31824,202407,2024071100,1364.9313599999998,0.04289,11,30.0,44.75,34.5,32757.0
1836,202407161200,31824,202407,2024071200,1389.1176,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1837,202407161300,31824,202407,2024071300,1497.63744,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1838,202407161400,31824,202407,2024071400,1733.1350400000001,0.05446,14,41.8,49.1,33.9,32757.0
1839,202407161500,31824,202407,2024071500,2114.38656,0.06644,15,48.05,52.9,36.8,32757.0
1840,202407161600,31824,202407,2024071600,2576.4710400000004,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1841,202407161700,31824,202407,2024071700,3149.3030400000002,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1842,202407161800,31824,202407,2024071800,4601.11392,0.14458,18,76.35,54.05,41.75,32757.0
1843,202407161900,31824,202407,2024071900,2572.01568,0.08082,19,44.85,48.8,41.6,32757.0
1844,202407162000,31824,202407,2024072000,2352.43008,0.07392,20,33.5,46.1,39.15,32757.0
1845,202407162100,31824,202407,2024072100,2304.6940799999998,0.07242,21,30.75,44.2,35.95,32757.0
1846,202407162200,31824,202407,2024072200,2158.94016,0.06784,22,42.75,39.2,29.6,32757.0
1847,202407162300,31824,202407,2024072300,898.39152,0.02823,23,27.85,38.55,27.9,32757.0
1848,202407150000,34323,202407,2024070000,70.70538,0.00206,00,11.05,0.0,0.0,32757.0
1849,202407150100,34323,202407,2024070100,0.0,0.0,01,,,,
1850,202407150200,34323,202407,2024070200,0.0,0.0,02,,,,
1851,202407150300,34323,202407,2024070300,0.0,0.0,03,,,,
1852,202407150400,34323,202407,2024070400,0.6864600000000001,2e-05,04,,,,
1853,202407150500,34323,202407,2024070500,53.200649999999996,0.00155,05,5.7,5.05,2.55,32757.0
1854,202407150600,34323,202407,2024070600,133.17324,0.00388,06,15.4,12.45,7.85,32757.0
1855,202407150700,34323,202407,2024070700,295.52103,0.00861,07,23.15,14.35,10.7,32757.0
1856,202407150800,34323,202407,2024070800,545.39247,0.01589,08,40.5,29.35,19.85,32757.0
1857,202407150900,34323,202407,2024070900,999.82899,0.02913,09,32.65,38.45,24.9,32757.0
1858,202407151000,34323,202407,2024071000,1257.93795,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1859,202407151100,34323,202407,2024071100,1472.11347,0.04289,11,30.0,44.75,34.5,32757.0
1860,202407151200,34323,202407,2024071200,1498.19895,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1861,202407151300,34323,202407,2024071300,1615.24038,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1862,202407151400,34323,202407,2024071400,1869.2305800000001,0.05446,14,41.8,49.1,33.9,32757.0
1863,202407151500,34323,202407,2024071500,2280.4201199999998,0.06644,15,48.05,52.9,36.8,32757.0
1864,202407151600,34323,202407,2024071600,2778.79008,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1865,202407151700,34323,202407,2024071700,3396.60408,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1866,202407151800,34323,202407,2024071800,4962.4193399999995,0.14458,18,76.35,54.05,41.75,32757.0
1867,202407151900,34323,202407,2024071900,2773.98486,0.08082,19,44.85,48.8,41.6,32757.0
1868,202407152000,34323,202407,2024072000,2537.15616,0.07392,20,33.5,46.1,39.15,32757.0
1869,202407152100,34323,202407,2024072100,2485.67166,0.07242,21,30.75,44.2,35.95,32757.0
1870,202407152200,34323,202407,2024072200,2328.47232,0.06784,22,42.75,39.2,29.6,32757.0
1871,202407152300,34323,202407,2024072300,968.93829,0.02823,23,27.85,38.55,27.9,32757.0
1872,202407140000,28846,202407,2024070000,59.422760000000004,0.00206,00,11.05,0.0,0.0,32757.0
1873,202407140100,28846,202407,2024070100,0.0,0.0,01,,,,
1874,202407140200,28846,202407,2024070200,0.0,0.0,02,,,,
1875,202407140300,28846,202407,2024070300,0.0,0.0,03,,,,
1876,202407140400,28846,202407,2024070400,0.5769200000000001,2e-05,04,,,,
1877,202407140500,28846,202407,2024070500,44.7113,0.00155,05,5.7,5.05,2.55,32757.0
1878,202407140600,28846,202407,2024070600,111.92248000000001,0.00388,06,15.4,12.45,7.85,32757.0
1879,202407140700,28846,202407,2024070700,248.36406,0.00861,07,23.15,14.35,10.7,32757.0
1880,202407140800,28846,202407,2024070800,458.36294000000004,0.01589,08,40.5,29.35,19.85,32757.0
1881,202407140900,28846,202407,2024070900,840.28398,0.02913,09,32.65,38.45,24.9,32757.0
1882,202407141000,28846,202407,2024071000,1057.2059000000002,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1883,202407141100,28846,202407,2024071100,1237.2049399999999,0.04289,11,30.0,44.75,34.5,32757.0
1884,202407141200,28846,202407,2024071200,1259.1279,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1885,202407141300,28846,202407,2024071300,1357.4927599999999,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1886,202407141400,28846,202407,2024071400,1570.95316,0.05446,14,41.8,49.1,33.9,32757.0
1887,202407141500,28846,202407,2024071500,1916.5282399999999,0.06644,15,48.05,52.9,36.8,32757.0
1888,202407141600,28846,202407,2024071600,2335.37216,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1889,202407141700,28846,202407,2024071700,2854.60016,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1890,202407141800,28846,202407,2024071800,4170.554679999999,0.14458,18,76.35,54.05,41.75,32757.0
1891,202407141900,28846,202407,2024071900,2331.33372,0.08082,19,44.85,48.8,41.6,32757.0
1892,202407142000,28846,202407,2024072000,2132.29632,0.07392,20,33.5,46.1,39.15,32757.0
1893,202407142100,28846,202407,2024072100,2089.02732,0.07242,21,30.75,44.2,35.95,32757.0
1894,202407142200,28846,202407,2024072200,1956.91264,0.06784,22,42.75,39.2,29.6,32757.0
1895,202407142300,28846,202407,2024072300,814.32258,0.02823,23,27.85,38.55,27.9,32757.0
1896,202407130000,32081,202407,2024070000,66.08686,0.00206,00,11.05,0.0,0.0,32757.0
1897,202407130100,32081,202407,2024070100,0.0,0.0,01,,,,
1898,202407130200,32081,202407,2024070200,0.0,0.0,02,,,,
1899,202407130300,32081,202407,2024070300,0.0,0.0,03,,,,
1900,202407130400,32081,202407,2024070400,0.6416200000000001,2e-05,04,,,,
1901,202407130500,32081,202407,2024070500,49.72555,0.00155,05,5.7,5.05,2.55,32757.0
1902,202407130600,32081,202407,2024070600,124.47428000000001,0.00388,06,15.4,12.45,7.85,32757.0
1903,202407130700,32081,202407,2024070700,276.21741,0.00861,07,23.15,14.35,10.7,32757.0
1904,202407130800,32081,202407,2024070800,509.76709000000005,0.01589,08,40.5,29.35,19.85,32757.0
1905,202407130900,32081,202407,2024070900,934.51953,0.02913,09,32.65,38.45,24.9,32757.0
1906,202407131000,32081,202407,2024071000,1175.76865,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1907,202407131100,32081,202407,2024071100,1375.95409,0.04289,11,30.0,44.75,34.5,32757.0
1908,202407131200,32081,202407,2024071200,1400.33565,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1909,202407131300,32081,202407,2024071300,1509.7318599999999,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1910,202407131400,32081,202407,2024071400,1747.13126,0.05446,14,41.8,49.1,33.9,32757.0
1911,202407131500,32081,202407,2024071500,2131.46164,0.06644,15,48.05,52.9,36.8,32757.0
1912,202407131600,32081,202407,2024071600,2597.27776,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1913,202407131700,32081,202407,2024071700,3174.73576,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1914,202407131800,32081,202407,2024071800,4638.270979999999,0.14458,18,76.35,54.05,41.75,32757.0
1915,202407131900,32081,202407,2024071900,2592.78642,0.08082,19,44.85,48.8,41.6,32757.0
1916,202407132000,32081,202407,2024072000,2371.42752,0.07392,20,33.5,46.1,39.15,32757.0
1917,202407132100,32081,202407,2024072100,2323.30602,0.07242,21,30.75,44.2,35.95,32757.0
1918,202407132200,32081,202407,2024072200,2176.37504,0.06784,22,42.75,39.2,29.6,32757.0
1919,202407132300,32081,202407,2024072300,905.6466300000001,0.02823,23,27.85,38.55,27.9,32757.0
1920,202407120000,34312,202407,2024070000,70.68272,0.00206,00,11.05,0.0,0.0,32757.0
1921,202407120100,34312,202407,2024070100,0.0,0.0,01,,,,
1922,202407120200,34312,202407,2024070200,0.0,0.0,02,,,,
1923,202407120300,34312,202407,2024070300,0.0,0.0,03,,,,
1924,202407120400,34312,202407,2024070400,0.6862400000000001,2e-05,04,,,,
1925,202407120500,34312,202407,2024070500,53.1836,0.00155,05,5.7,5.05,2.55,32757.0
1926,202407120600,34312,202407,2024070600,133.13056,0.00388,06,15.4,12.45,7.85,32757.0
1927,202407120700,34312,202407,2024070700,295.42632,0.00861,07,23.15,14.35,10.7,32757.0
1928,202407120800,34312,202407,2024070800,545.2176800000001,0.01589,08,40.5,29.35,19.85,32757.0
1929,202407120900,34312,202407,2024070900,999.50856,0.02913,09,32.65,38.45,24.9,32757.0
1930,202407121000,34312,202407,2024071000,1257.5348000000001,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1931,202407121100,34312,202407,2024071100,1471.64168,0.04289,11,30.0,44.75,34.5,32757.0
1932,202407121200,34312,202407,2024071200,1497.7188,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1933,202407121300,34312,202407,2024071300,1614.72272,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1934,202407121400,34312,202407,2024071400,1868.6315200000001,0.05446,14,41.8,49.1,33.9,32757.0
1935,202407121500,34312,202407,2024071500,2279.68928,0.06644,15,48.05,52.9,36.8,32757.0
1936,202407121600,34312,202407,2024071600,2777.89952,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1937,202407121700,34312,202407,2024071700,3395.5155200000004,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1938,202407121800,34312,202407,2024071800,4960.82896,0.14458,18,76.35,54.05,41.75,32757.0
1939,202407121900,34312,202407,2024071900,2773.09584,0.08082,19,44.85,48.8,41.6,32757.0
1940,202407122000,34312,202407,2024072000,2536.34304,0.07392,20,33.5,46.1,39.15,32757.0
1941,202407122100,34312,202407,2024072100,2484.87504,0.07242,21,30.75,44.2,35.95,32757.0
1942,202407122200,34312,202407,2024072200,2327.72608,0.06784,22,42.75,39.2,29.6,32757.0
