사용일자,노선명,역명,승차총승객수,하차총승객수,승하차 차이,week,weekend&public holiday,time
2023-07-24,4호선,명동,31461,33160,-1699,0,0,05
2023-07-24,4호선,명동,31461,33160,-1699,0,0,06
2023-07-24,4호선,명동,31461,33160,-1699,0,0,07
2023-07-24,4호선,명동,31461,33160,-1699,0,0,08
2023-07-24,4호선,명동,31461,33160,-1699,0,0,09
2023-07-24,4호선,명동,31461,33160,-1699,0,0,10
2023-07-24,4호선,명동,31461,33160,-1699,0,0,11
2023-07-24,4호선,명동,31461,33160,-1699,0,0,12
2023-07-24,4호선,명동,31461,33160,-1699,0,0,13
2023-07-24,4호선,명동,31461,33160,-1699,0,0,14
2023-07-24,4호선,명동,31461,33160,-1699,0,0,15
2023-07-24,4호선,명동,31461,33160,-1699,0,0,16
2023-07-24,4호선,명동,31461,33160,-1699,0,0,17
2023-07-24,4호선,명동,31461,33160,-1699,0,0,18
2023-07-24,4호선,명동,31461,33160,-1699,0,0,19
2023-07-24,4호선,명동,31461,33160,-1699,0,0,20
2023-07-24,4호선,명동,31461,33160,-1699,0,0,21
2023-07-24,4호선,명동,31461,33160,-1699,0,0,22
2023-07-24,4호선,명동,31461,33160,-1699,0,0,23
2023-07-25,4호선,명동,30813,32274,-1461,1,0,00
2023-07-25,4호선,명동,30813,32274,-1461,1,0,01
2023-07-25,4호선,명동,30813,32274,-1461,1,0,02
2023-07-25,4호선,명동,30813,32274,-1461,1,0,03
2023-07-25,4호선,명동,30813,32274,-1461,1,0,04
2023-07-25,4호선,명동,30813,32274,-1461,1,0,05
2023-07-25,4호선,명동,30813,32274,-1461,1,0,06
2023-07-25,4호선,명동,30813,32274,-1461,1,0,07
2023-07-25,4호선,명동,30813,32274,-1461,1,0,08
2023-07-25,4호선,명동,30813,32274,-1461,1,0,09
2023-07-25,4호선,명동,30813,32274,-1461,1,0,10
2023-07-25,4호선,명동,30813,32274,-1461,1,0,11
2023-07-25,4호선,명동,30813,32274,-1461,1,0,12
2023-07-25,4호선,명동,30813,32274,-1461,1,0,13
2023-07-25,4호선,명동,30813,32274,-1461,1,0,14
2023-07-25,4호선,명동,30813,32274,-1461,1,0,15
2023-07-25,4호선,명동,30813,32274,-1461,1,0,16
2023-07-25,4호선,명동,30813,32274,-1461,1,0,17
2023-07-25,4호선,명동,30813,32274,-1461,1,0,18
2023-07-25,4호선,명동,30813,32274,-1461,1,0,19
2023-07-25,4호선,명동,30813,32274,-1461,1,0,20
2023-07-25,4호선,명동,30813,32274,-1461,1,0,21
2023-07-25,4호선,명동,30813,32274,-1461,1,0,22
2023-07-25,4호선,명동,30813,32274,-1461,1,0,23
2023-07-26,4호선,명동,30613,32611,-1998,2,0,00
2023-07-26,4호선,명동,30613,32611,-1998,2,0,01
2023-07-26,4호선,명동,30613,32611,-1998,2,0,02
2023-07-26,4호선,명동,30613,32611,-1998,2,0,03
2023-07-26,4호선,명동,30613,32611,-1998,2,0,04
2023-07-26,4호선,명동,30613,32611,-1998,2,0,05
2023-07-26,4호선,명동,30613,32611,-1998,2,0,06
2023-07-26,4호선,명동,30613,32611,-1998,2,0,07
2023-07-26,4호선,명동,30613,32611,-1998,2,0,08
2023-07-26,4호선,명동,30613,32611,-1998,2,0,09
2023-07-26,4호선,명동,30613,32611,-1998,2,0,10
2023-07-26,4호선,명동,30613,32611,-1998,2,0,11
2023-07-26,4호선,명동,30613,32611,-1998,2,0,12
2023-07-26,4호선,명동,30613,32611,-1998,2,0,13
2023-07-26,4호선,명동,30613,32611,-1998,2,0,14
2023-07-26,4호선,명동,30613,32611,-1998,2,0,15
2023-07-26,4호선,명동,30613,32611,-1998,2,0,16
2023-07-26,4호선,명동,30613,32611,-1998,2,0,17
2023-07-26,4호선,명동,30613,32611,-1998,2,0,18
2023-07-26,4호선,명동,30613,32611,-1998,2,0,19
2023-07-26,4호선,명동,30613,32611,-1998,2,0,20
2023-07-26,4호선,명동,30613,32611,-1998,2,0,21
2023-07-26,4호선,명동,30613,32611,-1998,2,0,22
2023-07-26,4호선,명동,30613,32611,-1998,2,0,23
2023-07-27,4호선,명동,31951,34193,-2242,3,0,00
2023-07-27,4호선,명동,31951,34193,-2242,3,0,01
2023-07-27,4호선,명동,31951,34193,-2242,3,0,02
2023-07-27,4호선,명동,31951,34193,-2242,3,0,03
2023-07-27,4호선,명동,31951,34193,-2242,3,0,04
2023-07-27,4호선,명동,31951,34193,-2242,3,0,05
2023-07-27,4호선,명동,31951,34193,-2242,3,0,06
2023-07-27,4호선,명동,31951,34193,-2242,3,0,07
2023-07-27,4호선,명동,31951,34193,-2242,3,0,08
2023-07-27,4호선,명동,31951,34193,-2242,3,0,09
2023-07-27,4호선,명동,31951,34193,-2242,3,0,10
2023-07-27,4호선,명동,31951,34193,-2242,3,0,11
2023-07-27,4호선,명동,31951,34193,-2242,3,0,12
2023-07-27,4호선,명동,31951,34193,-2242,3,0,13
2023-07-27,4호선,명동,31951,34193,-2242,3,0,14
2023-07-27,4호선,명동,31951,34193,-2242,3,0,15
2023-07-27,4호선,명동,31951,34193,-2242,3,0,16
2023-07-27,4호선,명동,31951,34193,-2242,3,0,17
2023-07-27,4호선,명동,31951,34193,-2242,3,0,18
2023-07-27,4호선,명동,31951,34193,-2242,3,0,19
2023-07-27,4호선,명동,31951,34193,-2242,3,0,20
2023-07-27,4호선,명동,31951,34193,-2242,3,0,21
2023-07-27,4호선,명동,31951,34193,-2242,3,0,22
2023-07-27,4호선,명동,31951,34193,-2242,3,0,23
2023-07-28,4호선,명동,31809,34230,-2421,4,0,00
2023-07-28,4호선,명동,31809,34230,-2421,4,0,01
2023-07-28,4호선,명동,31809,34230,-2421,4,0,02
2023-07-28,4호선,명동,31809,34230,-2421,4,0,03
2023-07-28,4호선,명동,31809,34230,-2421,4,0,04
2023-07-28,4호선,명동,31809,34230,-2421,4,0,05
2023-07-28,4호선,명동,31809,34230,-2421,4,0,06
2023-07-28,4호선,명동,31809,34230,-2421,4,0,07
2023-07-28,4호선,명동,31809,34230,-2421,4,0,08
2023-07-28,4호선,명동,31809,34230,-2421,4,0,09
2023-07-28,4호선,명동,31809,34230,-2421,4,0,10
2023-07-28,4호선,명동,31809,34230,-2421,4,0,11
2023-07-28,4호선,명동,31809,34230,-2421,4,0,12
2023-07-28,4호선,명동,31809,34230,-2421,4,0,13
2023-07-28,4호선,명동,31809,34230,-2421,4,0,14
2023-07-28,4호선,명동,31809,34230,-2421,4,0,15
2023-07-28,4호선,명동,31809,34230,-2421,4,0,16
2023-07-28,4호선,명동,31809,34230,-2421,4,0,17
2023-07-28,4호선,명동,31809,34230,-2421,4,0,18
2023-07-28,4호선,명동,31809,34230,-2421,4,0,19
2023-07-28,4호선,명동,31809,34230,-2421,4,0,20
2023-07-28,4호선,명동,31809,34230,-2421,4,0,21
2023-07-28,4호선,명동,31809,34230,-2421,4,0,22
2023-07-28,4호선,명동,31809,34230,-2421,4,0,23
2023-07-29,4호선,명동,26372,30065,-3693,5,1,00
2023-07-29,4호선,명동,26372,30065,-3693,5,1,01
2023-07-29,4호선,명동,26372,30065,-3693,5,1,02
2023-07-29,4호선,명동,26372,30065,-3693,5,1,03
2023-07-29,4호선,명동,26372,30065,-3693,5,1,04
2023-07-29,4호선,명동,26372,30065,-3693,5,1,05
2023-07-29,4호선,명동,26372,30065,-3693,5,1,06
2023-07-29,4호선,명동,26372,30065,-3693,5,1,07
2023-07-29,4호선,명동,26372,30065,-3693,5,1,08
2023-07-29,4호선,명동,26372,30065,-3693,5,1,09
2023-07-29,4호선,명동,26372,30065,-3693,5,1,10
2023-07-29,4호선,명동,26372,30065,-3693,5,1,11
2023-07-29,4호선,명동,26372,30065,-3693,5,1,12
2023-07-29,4호선,명동,26372,30065,-3693,5,1,13
2023-07-29,4호선,명동,26372,30065,-3693,5,1,14
2023-07-29,4호선,명동,26372,30065,-3693,5,1,15
2023-07-29,4호선,명동,26372,30065,-3693,5,1,16
2023-07-29,4호선,명동,26372,30065,-3693,5,1,17
2023-07-29,4호선,명동,26372,30065,-3693,5,1,18
2023-07-29,4호선,명동,26372,30065,-3693,5,1,19
2023-07-29,4호선,명동,26372,30065,-3693,5,1,20
2023-07-29,4호선,명동,26372,30065,-3693,5,1,21
2023-07-29,4호선,명동,26372,30065,-3693,5,1,22
2023-07-29,4호선,명동,26372,30065,-3693,5,1,23
2023-07-30,4호선,명동,24356,27169,-2813,6,1,00
2023-07-30,4호선,명동,24356,27169,-2813,6,1,01
2023-07-30,4호선,명동,24356,27169,-2813,6,1,02
2023-07-30,4호선,명동,24356,27169,-2813,6,1,03
2023-07-30,4호선,명동,24356,27169,-2813,6,1,04
2023-07-30,4호선,명동,24356,27169,-2813,6,1,05
2023-07-30,4호선,명동,24356,27169,-2813,6,1,06
2023-07-30,4호선,명동,24356,27169,-2813,6,1,07
2023-07-30,4호선,명동,24356,27169,-2813,6,1,08
2023-07-30,4호선,명동,24356,27169,-2813,6,1,09
2023-07-30,4호선,명동,24356,27169,-2813,6,1,10
2023-07-30,4호선,명동,24356,27169,-2813,6,1,11
2023-07-30,4호선,명동,24356,27169,-2813,6,1,12
2023-07-30,4호선,명동,24356,27169,-2813,6,1,13
2023-07-30,4호선,명동,24356,27169,-2813,6,1,14
2023-07-30,4호선,명동,24356,27169,-2813,6,1,15
2023-07-30,4호선,명동,24356,27169,-2813,6,1,16
2023-07-30,4호선,명동,24356,27169,-2813,6,1,17
2023-07-30,4호선,명동,24356,27169,-2813,6,1,18
2023-07-30,4호선,명동,24356,27169,-2813,6,1,19
2023-07-30,4호선,명동,24356,27169,-2813,6,1,20
2023-07-30,4호선,명동,24356,27169,-2813,6,1,21
2023-07-30,4호선,명동,24356,27169,-2813,6,1,22
2023-07-30,4호선,명동,24356,27169,-2813,6,1,23
2023-07-31,4호선,명동,32157,34700,-2543,0,0,00
2023-07-31,4호선,명동,32157,34700,-2543,0,0,01
2023-07-31,4호선,명동,32157,34700,-2543,0,0,02
2023-07-31,4호선,명동,32157,34700,-2543,0,0,03
2023-07-31,4호선,명동,32157,34700,-2543,0,0,04
2023-07-31,4호선,명동,32157,34700,-2543,0,0,05
2023-07-31,4호선,명동,32157,34700,-2543,0,0,06
2023-07-31,4호선,명동,32157,34700,-2543,0,0,07
2023-07-31,4호선,명동,32157,34700,-2543,0,0,08
2023-07-31,4호선,명동,32157,34700,-2543,0,0,09
2023-07-31,4호선,명동,32157,34700,-2543,0,0,10
2023-07-31,4호선,명동,32157,34700,-2543,0,0,11
2023-07-31,4호선,명동,32157,34700,-2543,0,0,12
2023-07-31,4호선,명동,32157,34700,-2543,0,0,13
2023-07-31,4호선,명동,32157,34700,-2543,0,0,14
2023-07-31,4호선,명동,32157,34700,-2543,0,0,15
2023-07-31,4호선,명동,32157,34700,-2543,0,0,16
2023-07-31,4호선,명동,32157,34700,-2543,0,0,17
2023-07-31,4호선,명동,32157,34700,-2543,0,0,18
2023-07-31,4호선,명동,32157,34700,-2543,0,0,19
2023-07-31,4호선,명동,32157,34700,-2543,0,0,20
2023-07-31,4호선,명동,32157,34700,-2543,0,0,21
2023-07-31,4호선,명동,32157,34700,-2543,0,0,22
2023-07-31,4호선,명동,32157,34700,-2543,0,0,23
2023-08-01,4호선,명동,31620,33337,-1717,1,0,00
2023-08-01,4호선,명동,31620,33337,-1717,1,0,01
2023-08-01,4호선,명동,31620,33337,-1717,1,0,02
2023-08-01,4호선,명동,31620,33337,-1717,1,0,03
2023-08-01,4호선,명동,31620,33337,-1717,1,0,04
2023-08-01,4호선,명동,31620,33337,-1717,1,0,05
2023-08-01,4호선,명동,31620,33337,-1717,1,0,06
2023-08-01,4호선,명동,31620,33337,-1717,1,0,07
2023-08-01,4호선,명동,31620,33337,-1717,1,0,08
2023-08-01,4호선,명동,31620,33337,-1717,1,0,09
2023-08-01,4호선,명동,31620,33337,-1717,1,0,10
2023-08-01,4호선,명동,31620,33337,-1717,1,0,11
2023-08-01,4호선,명동,31620,33337,-1717,1,0,12
2023-08-01,4호선,명동,31620,33337,-1717,1,0,13
2023-08-01,4호선,명동,31620,33337,-1717,1,0,14
2023-08-01,4호선,명동,31620,33337,-1717,1,0,15
2023-08-01,4호선,명동,31620,33337,-1717,1,0,16
2023-08-01,4호선,명동,31620,33337,-1717,1,0,17
2023-08-01,4호선,명동,31620,33337,-1717,1,0,18
2023-08-01,4호선,명동,31620,33337,-1717,1,0,19
2023-08-01,4호선,명동,31620,33337,-1717,1,0,20
2023-08-01,4호선,명동,31620,33337,-1717,1,0,21
2023-08-01,4호선,명동,31620,33337,-1717,1,0,22
2023-08-01,4호선,명동,31620,33337,-1717,1,0,23
2023-08-02,4호선,명동,30290,32744,-2454,2,0,00
2023-08-02,4호선,명동,30290,32744,-2454,2,0,01
2023-08-02,4호선,명동,30290,32744,-2454,2,0,02
2023-08-02,4호선,명동,30290,32744,-2454,2,0,03
2023-08-02,4호선,명동,30290,32744,-2454,2,0,04
2023-08-02,4호선,명동,30290,32744,-2454,2,0,05
2023-08-02,4호선,명동,30290,32744,-2454,2,0,06
2023-08-02,4호선,명동,30290,32744,-2454,2,0,07
2023-08-02,4호선,명동,30290,32744,-2454,2,0,08
2023-08-02,4호선,명동,30290,32744,-2454,2,0,09
2023-08-02,4호선,명동,30290,32744,-2454,2,0,10
2023-08-02,4호선,명동,30290,32744,-2454,2,0,11
2023-08-02,4호선,명동,30290,32744,-2454,2,0,12
2023-08-02,4호선,명동,30290,32744,-2454,2,0,13
2023-08-02,4호선,명동,30290,32744,-2454,2,0,14
2023-08-02,4호선,명동,30290,32744,-2454,2,0,15
2023-08-02,4호선,명동,30290,32744,-2454,2,0,16
2023-08-02,4호선,명동,30290,32744,-2454,2,0,17
2023-08-02,4호선,명동,30290,32744,-2454,2,0,18
2023-08-02,4호선,명동,30290,32744,-2454,2,0,19
2023-08-02,4호선,명동,30290,32744,-2454,2,0,20
2023-08-02,4호선,명동,30290,32744,-2454,2,0,21
2023-08-02,4호선,명동,30290,32744,-2454,2,0,22
2023-08-02,4호선,명동,30290,32744,-2454,2,0,23
2023-08-03,4호선,명동,30304,32817,-2513,3,0,00
2023-08-03,4호선,명동,30304,32817,-2513,3,0,01
2023-08-03,4호선,명동,30304,32817,-2513,3,0,02
2023-08-03,4호선,명동,30304,32817,-2513,3,0,03
2023-08-03,4호선,명동,30304,32817,-2513,3,0,04
2023-08-03,4호선,명동,30304,32817,-2513,3,0,05
2023-08-03,4호선,명동,30304,32817,-2513,3,0,06
2023-08-03,4호선,명동,30304,32817,-2513,3,0,07
2023-08-03,4호선,명동,30304,32817,-2513,3,0,08
2023-08-03,4호선,명동,30304,32817,-2513,3,0,09
2023-08-03,4호선,명동,30304,32817,-2513,3,0,10
2023-08-03,4호선,명동,30304,32817,-2513,3,0,11
2023-08-03,4호선,명동,30304,32817,-2513,3,0,12
2023-08-03,4호선,명동,30304,32817,-2513,3,0,13
2023-08-03,4호선,명동,30304,32817,-2513,3,0,14
2023-08-03,4호선,명동,30304,32817,-2513,3,0,15
2023-08-03,4호선,명동,30304,32817,-2513,3,0,16
2023-08-03,4호선,명동,30304,32817,-2513,3,0,17
2023-08-03,4호선,명동,30304,32817,-2513,3,0,18
2023-08-03,4호선,명동,30304,32817,-2513,3,0,19
2023-08-03,4호선,명동,30304,32817,-2513,3,0,20
2023-08-03,4호선,명동,30304,32817,-2513,3,0,21
2023-08-03,4호선,명동,30304,32817,-2513,3,0,22
2023-08-03,4호선,명동,30304,32817,-2513,3,0,23
2023-08-04,4호선,명동,30546,32627,-2081,4,0,00
2023-08-04,4호선,명동,30546,32627,-2081,4,0,01
2023-08-04,4호선,명동,30546,32627,-2081,4,0,02
2023-08-04,4호선,명동,30546,32627,-2081,4,0,03
2023-08-04,4호선,명동,30546,32627,-2081,4,0,04
2023-08-04,4호선,명동,30546,32627,-2081,4,0,05
2023-08-04,4호선,명동,30546,32627,-2081,4,0,06
2023-08-04,4호선,명동,30546,32627,-2081,4,0,07
2023-08-04,4호선,명동,30546,32627,-2081,4,0,08
2023-08-04,4호선,명동,30546,32627,-2081,4,0,09
2023-08-04,4호선,명동,30546,32627,-2081,4,0,10
2023-08-04,4호선,명동,30546,32627,-2081,4,0,11
2023-08-04,4호선,명동,30546,32627,-2081,4,0,12
2023-08-04,4호선,명동,30546,32627,-2081,4,0,13
2023-08-04,4호선,명동,30546,32627,-2081,4,0,14
2023-08-04,4호선,명동,30546,32627,-2081,4,0,15
2023-08-04,4호선,명동,30546,32627,-2081,4,0,16
2023-08-04,4호선,명동,30546,32627,-2081,4,0,17
2023-08-04,4호선,명동,30546,32627,-2081,4,0,18
2023-08-04,4호선,명동,30546,32627,-2081,4,0,19
2023-08-04,4호선,명동,30546,32627,-2081,4,0,20
2023-08-04,4호선,명동,30546,32627,-2081,4,0,21
2023-08-04,4호선,명동,30546,32627,-2081,4,0,22
2023-08-04,4호선,명동,30546,32627,-2081,4,0,23
2023-08-05,4호선,명동,23865,26169,-2304,5,1,00
2023-08-05,4호선,명동,23865,26169,-2304,5,1,01
2023-08-05,4호선,명동,23865,26169,-2304,5,1,02
2023-08-05,4호선,명동,23865,26169,-2304,5,1,03
2023-08-05,4호선,명동,23865,26169,-2304,5,1,04
2023-08-05,4호선,명동,23865,26169,-2304,5,1,05
2023-08-05,4호선,명동,23865,26169,-2304,5,1,06
2023-08-05,4호선,명동,23865,26169,-2304,5,1,07
2023-08-05,4호선,명동,23865,26169,-2304,5,1,08
2023-08-05,4호선,명동,23865,26169,-2304,5,1,09
2023-08-05,4호선,명동,23865,26169,-2304,5,1,10
2023-08-05,4호선,명동,23865,26169,-2304,5,1,11
2023-08-05,4호선,명동,23865,26169,-2304,5,1,12
2023-08-05,4호선,명동,23865,26169,-2304,5,1,13
2023-08-05,4호선,명동,23865,26169,-2304,5,1,14
2023-08-05,4호선,명동,23865,26169,-2304,5,1,15
2023-08-05,4호선,명동,23865,26169,-2304,5,1,16
2023-08-05,4호선,명동,23865,26169,-2304,5,1,17
2023-08-05,4호선,명동,23865,26169,-2304,5,1,18
2023-08-05,4호선,명동,23865,26169,-2304,5,1,19
2023-08-05,4호선,명동,23865,26169,-2304,5,1,20
2023-08-05,4호선,명동,23865,26169,-2304,5,1,21
2023-08-05,4호선,명동,23865,26169,-2304,5,1,22
2023-08-05,4호선,명동,23865,26169,-2304,5,1,23
2023-08-06,4호선,명동,20670,22145,-1475,6,1,00
2023-08-06,4호선,명동,20670,22145,-1475,6,1,01
2023-08-06,4호선,명동,20670,22145,-1475,6,1,02
2023-08-06,4호선,명동,20670,22145,-1475,6,1,03
2023-08-06,4호선,명동,20670,22145,-1475,6,1,04
2023-08-06,4호선,명동,20670,22145,-1475,6,1,05
2023-08-06,4호선,명동,20670,22145,-1475,6,1,06
2023-08-06,4호선,명동,20670,22145,-1475,6,1,07
2023-08-06,4호선,명동,20670,22145,-1475,6,1,08
2023-08-06,4호선,명동,20670,22145,-1475,6,1,09
2023-08-06,4호선,명동,20670,22145,-1475,6,1,10
2023-08-06,4호선,명동,20670,22145,-1475,6,1,11
2023-08-06,4호선,명동,20670,22145,-1475,6,1,12
2023-08-06,4호선,명동,20670,22145,-1475,6,1,13
2023-08-06,4호선,명동,20670,22145,-1475,6,1,14
2023-08-06,4호선,명동,20670,22145,-1475,6,1,15
2023-08-06,4호선,명동,20670,22145,-1475,6,1,16
2023-08-06,4호선,명동,20670,22145,-1475,6,1,17
2023-08-06,4호선,명동,20670,22145,-1475,6,1,18
2023-08-06,4호선,명동,20670,22145,-1475,6,1,19
2023-08-06,4호선,명동,20670,22145,-1475,6,1,20
2023-08-06,4호선,명동,20670,22145,-1475,6,1,21
2023-08-06,4호선,명동,20670,22145,-1475,6,1,22
2023-08-06,4호선,명동,20670,22145,-1475,6,1,23
2023-08-07,4호선,명동,29046,30379,-1333,0,0,00
2023-08-07,4호선,명동,29046,30379,-1333,0,0,01
2023-08-07,4호선,명동,29046,30379,-1333,0,0,02
2023-08-07,4호선,명동,29046,30379,-1333,0,0,03
2023-08-07,4호선,명동,29046,30379,-1333,0,0,04
2023-08-07,4호선,명동,29046,30379,-1333,0,0,05
2023-08-07,4호선,명동,29046,30379,-1333,0,0,06
2023-08-07,4호선,명동,29046,30379,-1333,0,0,07
2023-08-07,4호선,명동,29046,30379,-1333,0,0,08
2023-08-07,4호선,명동,29046,30379,-1333,0,0,09
2023-08-07,4호선,명동,29046,30379,-1333,0,0,10
2023-08-07,4호선,명동,29046,30379,-1333,0,0,11
2023-08-07,4호선,명동,29046,30379,-1333,0,0,12
2023-08-07,4호선,명동,29046,30379,-1333,0,0,13
2023-08-07,4호선,명동,29046,30379,-1333,0,0,14
2023-08-07,4호선,명동,29046,30379,-1333,0,0,15
2023-08-07,4호선,명동,29046,30379,-1333,0,0,16
2023-08-07,4호선,명동,29046,30379,-1333,0,0,17
2023-08-07,4호선,명동,29046,30379,-1333,0,0,18
2023-08-07,4호선,명동,29046,30379,-1333,0,0,19
2023-08-07,4호선,명동,29046,30379,-1333,0,0,20
2023-08-07,4호선,명동,29046,30379,-1333,0,0,21
2023-08-07,4호선,명동,29046,30379,-1333,0,0,22
2023-08-07,4호선,명동,29046,30379,-1333,0,0,23
2023-08-08,4호선,명동,29672,32039,-2367,1,0,00
2023-08-08,4호선,명동,29672,32039,-2367,1,0,01
2023-08-08,4호선,명동,29672,32039,-2367,1,0,02
2023-08-08,4호선,명동,29672,32039,-2367,1,0,03
2023-08-08,4호선,명동,29672,32039,-2367,1,0,04
2023-08-08,4호선,명동,29672,32039,-2367,1,0,05
2023-08-08,4호선,명동,29672,32039,-2367,1,0,06
2023-08-08,4호선,명동,29672,32039,-2367,1,0,07
2023-08-08,4호선,명동,29672,32039,-2367,1,0,08
2023-08-08,4호선,명동,29672,32039,-2367,1,0,09
2023-08-08,4호선,명동,29672,32039,-2367,1,0,10
2023-08-08,4호선,명동,29672,32039,-2367,1,0,11
2023-08-08,4호선,명동,29672,32039,-2367,1,0,12
2023-08-08,4호선,명동,29672,32039,-2367,1,0,13
2023-08-08,4호선,명동,29672,32039,-2367,1,0,14
2023-08-08,4호선,명동,29672,32039,-2367,1,0,15
2023-08-08,4호선,명동,29672,32039,-2367,1,0,16
2023-08-08,4호선,명동,29672,32039,-2367,1,0,17
2023-08-08,4호선,명동,29672,32039,-2367,1,0,18
2023-08-08,4호선,명동,29672,32039,-2367,1,0,19
2023-08-08,4호선,명동,29672,32039,-2367,1,0,20
2023-08-08,4호선,명동,29672,32039,-2367,1,0,21
2023-08-08,4호선,명동,29672,32039,-2367,1,0,22
2023-08-08,4호선,명동,29672,32039,-2367,1,0,23
2023-08-09,4호선,명동,30321,31814,-1493,2,0,00
2023-08-09,4호선,명동,30321,31814,-1493,2,0,01
2023-08-09,4호선,명동,30321,31814,-1493,2,0,02
2023-08-09,4호선,명동,30321,31814,-1493,2,0,03
2023-08-09,4호선,명동,30321,31814,-1493,2,0,04
2023-08-09,4호선,명동,30321,31814,-1493,2,0,05
2023-08-09,4호선,명동,30321,31814,-1493,2,0,06
2023-08-09,4호선,명동,30321,31814,-1493,2,0,07
2023-08-09,4호선,명동,30321,31814,-1493,2,0,08
2023-08-09,4호선,명동,30321,31814,-1493,2,0,09
2023-08-09,4호선,명동,30321,31814,-1493,2,0,10
2023-08-09,4호선,명동,30321,31814,-1493,2,0,11
2023-08-09,4호선,명동,30321,31814,-1493,2,0,12
2023-08-09,4호선,명동,30321,31814,-1493,2,0,13
2023-08-09,4호선,명동,30321,31814,-1493,2,0,14
2023-08-09,4호선,명동,30321,31814,-1493,2,0,15
2023-08-09,4호선,명동,30321,31814,-1493,2,0,16
2023-08-09,4호선,명동,30321,31814,-1493,2,0,17
2023-08-09,4호선,명동,30321,31814,-1493,2,0,18
2023-08-09,4호선,명동,30321,31814,-1493,2,0,19
2023-08-09,4호선,명동,30321,31814,-1493,2,0,20
2023-08-09,4호선,명동,30321,31814,-1493,2,0,21
2023-08-09,4호선,명동,30321,31814,-1493,2,0,22
2023-08-09,4호선,명동,30321,31814,-1493,2,0,23
2023-08-10,4호선,명동,22324,24431,-2107,3,0,00
2023-08-10,4호선,명동,22324,24431,-2107,3,0,01
2023-08-10,4호선,명동,22324,24431,-2107,3,0,02
2023-08-10,4호선,명동,22324,24431,-2107,3,0,03
2023-08-10,4호선,명동,22324,24431,-2107,3,0,04
2023-08-10,4호선,명동,22324,24431,-2107,3,0,05
2023-08-10,4호선,명동,22324,24431,-2107,3,0,06
2023-08-10,4호선,명동,22324,24431,-2107,3,0,07
2023-08-10,4호선,명동,22324,24431,-2107,3,0,08
2023-08-10,4호선,명동,22324,24431,-2107,3,0,09
2023-08-10,4호선,명동,22324,24431,-2107,3,0,10
2023-08-10,4호선,명동,22324,24431,-2107,3,0,11
2023-08-10,4호선,명동,22324,24431,-2107,3,0,12
2023-08-10,4호선,명동,22324,24431,-2107,3,0,13
2023-08-10,4호선,명동,22324,24431,-2107,3,0,14
2023-08-10,4호선,명동,22324,24431,-2107,3,0,15
2023-08-10,4호선,명동,22324,24431,-2107,3,0,16
2023-08-10,4호선,명동,22324,24431,-2107,3,0,17
2023-08-10,4호선,명동,22324,24431,-2107,3,0,18
2023-08-10,4호선,명동,22324,24431,-2107,3,0,19
2023-08-10,4호선,명동,22324,24431,-2107,3,0,20
2023-08-10,4호선,명동,22324,24431,-2107,3,0,21
2023-08-10,4호선,명동,22324,24431,-2107,3,0,22
2023-08-10,4호선,명동,22324,24431,-2107,3,0,23
2023-08-11,4호선,명동,29694,32006,-2312,4,0,00
2023-08-11,4호선,명동,29694,32006,-2312,4,0,01
2023-08-11,4호선,명동,29694,32006,-2312,4,0,02
2023-08-11,4호선,명동,29694,32006,-2312,4,0,03
2023-08-11,4호선,명동,29694,32006,-2312,4,0,04
2023-08-11,4호선,명동,29694,32006,-2312,4,0,05
2023-08-11,4호선,명동,29694,32006,-2312,4,0,06
2023-08-11,4호선,명동,29694,32006,-2312,4,0,07
2023-08-11,4호선,명동,29694,32006,-2312,4,0,08
2023-08-11,4호선,명동,29694,32006,-2312,4,0,09
2023-08-11,4호선,명동,29694,32006,-2312,4,0,10
2023-08-11,4호선,명동,29694,32006,-2312,4,0,11
2023-08-11,4호선,명동,29694,32006,-2312,4,0,12
2023-08-11,4호선,명동,29694,32006,-2312,4,0,13
2023-08-11,4호선,명동,29694,32006,-2312,4,0,14
2023-08-11,4호선,명동,29694,32006,-2312,4,0,15
2023-08-11,4호선,명동,29694,32006,-2312,4,0,16
2023-08-11,4호선,명동,29694,32006,-2312,4,0,17
2023-08-11,4호선,명동,29694,32006,-2312,4,0,18
2023-08-11,4호선,명동,29694,32006,-2312,4,0,19
2023-08-11,4호선,명동,29694,32006,-2312,4,0,20
2023-08-11,4호선,명동,29694,32006,-2312,4,0,21
2023-08-11,4호선,명동,29694,32006,-2312,4,0,22
2023-08-11,4호선,명동,29694,32006,-2312,4,0,23
2023-08-12,4호선,명동,28214,31875,-3661,5,1,00
2023-08-12,4호선,명동,28214,31875,-3661,5,1,01
2023-08-12,4호선,명동,28214,31875,-3661,5,1,02
2023-08-12,4호선,명동,28214,31875,-3661,5,1,03
2023-08-12,4호선,명동,28214,31875,-3661,5,1,04
2023-08-12,4호선,명동,28214,31875,-3661,5,1,05
2023-08-12,4호선,명동,28214,31875,-3661,5,1,06
2023-08-12,4호선,명동,28214,31875,-3661,5,1,07
2023-08-12,4호선,명동,28214,31875,-3661,5,1,08
2023-08-12,4호선,명동,28214,31875,-3661,5,1,09
2023-08-12,4호선,명동,28214,31875,-3661,5,1,10
2023-08-12,4호선,명동,28214,31875,-3661,5,1,11
2023-08-12,4호선,명동,28214,31875,-3661,5,1,12
2023-08-12,4호선,명동,28214,31875,-3661,5,1,13
