사용일자,노선명,역명,승차총승객수,하차총승객수,승하차 차이,week,weekend&public holiday,time,year,month,in,ratio_in,datetime,out,ratio_out,in_CMR,ratio_in_CMR,in_HH,ratio_in_HH,Net_in_out,prev_month,prev_Net_in_out,Net_pre_cur_in_out,Net_pre_cur_in_out(%)
2023-10-05,4호선,명동,31054,32862,-1808,3,0,10,2023,10,37627.0,0.03629,2023-10-10,71465.0,0.06383,30366.0,0.03481,18253.0,0.02293,-33838.0,2023-09-10,36269.0,-70107.0,-1.9329730623948826
2023-10-05,4호선,명동,31054,32862,-1808,3,0,11,2023,10,42292.0,0.04078,2023-10-11,73173.0,0.06536,32420.0,0.03717,29823.0,0.03747,-30881.0,2023-09-11,42141.0,-73022.0,-1.732801784485418
2023-10-05,4호선,명동,31054,32862,-1808,3,0,12,2023,10,44565.0,0.04298,2023-10-12,77667.0,0.06937,33892.0,0.03885,40439.0,0.05081,-33102.0,2023-09-12,43858.0,-76960.0,-1.754753978749601
2023-10-05,4호선,명동,31054,32862,-1808,3,0,13,2023,10,50494.0,0.04869,2023-10-13,77134.0,0.06889,40913.0,0.0469,52828.0,0.06637,-26640.0,2023-09-13,47249.0,-73889.0,-1.5638214565387627
2023-10-05,4호선,명동,31054,32862,-1808,3,0,14,2023,10,59238.0,0.05713,2023-10-14,71356.0,0.06373,47335.0,0.05426,66193.0,0.08316,-12118.0,2023-09-14,55441.0,-67559.0,-1.218574701033531
2023-10-05,4호선,명동,31054,32862,-1808,3,0,15,2023,10,75096.0,0.07242,2023-10-15,73120.0,0.06531,54931.0,0.06297,78109.0,0.09814,1976.0,2023-09-15,70972.0,-68996.0,-0.9721580341543143
2023-10-05,4호선,명동,31054,32862,-1808,3,0,16,2023,10,88188.0,0.08504,2023-10-16,75082.0,0.06706,67646.0,0.07755,90572.0,0.11379,13106.0,2023-09-16,80495.0,-67389.0,-0.8371824336915337
2023-10-05,4호선,명동,31054,32862,-1808,3,0,17,2023,10,106102.0,0.10232,2023-10-17,76499.0,0.06833,102375.0,0.11736,110054.0,0.13827,29603.0,2023-09-17,98538.0,-68935.0,-0.6995778278430655
2023-10-05,4호선,명동,31054,32862,-1808,3,0,18,2023,10,138150.0,0.13323,2023-10-18,73359.0,0.06552,148143.0,0.16983,121732.0,0.15294,64791.0,2023-09-18,129132.0,-64341.0,-0.4982575968776136
2023-10-05,4호선,명동,31054,32862,-1808,3,0,19,2023,10,84890.0,0.08186,2023-10-19,56280.0,0.05027,70872.0,0.08125,58407.0,0.07338,28610.0,2023-09-19,76884.0,-48274.0,-0.627880963529473
2023-10-05,4호선,명동,31054,32862,-1808,3,0,20,2023,10,79573.0,0.07674,2023-10-20,40634.0,0.03629,55332.0,0.06343,56453.0,0.07093,38939.0,2023-09-20,72619.0,-33680.0,-0.46379046805932334
2023-10-05,4호선,명동,31054,32862,-1808,3,0,21,2023,10,75276.0,0.07259,2023-10-21,31342.0,0.02799,52060.0,0.05968,22339.0,0.02807,43934.0,2023-09-21,68127.0,-24193.0,-0.3551161800754473
2023-10-05,4호선,명동,31054,32862,-1808,3,0,22,2023,10,63463.0,0.0612,2023-10-22,19316.0,0.01725,39067.0,0.04479,12445.0,0.01564,44147.0,2023-09-22,57367.0,-13220.0,-0.23044607526975436
2023-10-05,4호선,명동,31054,32862,-1808,3,0,23,2023,10,24633.0,0.02376,2023-10-23,10797.0,0.00964,22620.0,0.02593,4643.0,0.00583,13836.0,2023-09-23,22359.0,-8523.0,-0.3811887830403864
2023-10-06,4호선,명동,33699,37036,-3337,4,0,00,2023,10,,,,,,,,,,,,,,
2023-10-06,4호선,명동,33699,37036,-3337,4,0,01,2023,10,0.0,0.0,2023-10-01,133.0,0.00012,0.0,0.0,2.0,0.0,-133.0,2023-09-01,3.0,-136.0,-45.333333333333336
2023-10-06,4호선,명동,33699,37036,-3337,4,0,02,2023,10,,,,,,,,,,,,,,
2023-10-06,4호선,명동,33699,37036,-3337,4,0,03,2023,10,,,,,,,,,,,,,,
2023-10-06,4호선,명동,33699,37036,-3337,4,0,04,2023,10,23.0,2e-05,2023-10-04,3.0,0.0,98.0,0.00011,24.0,3e-05,20.0,2023-09-04,34.0,-14.0,-0.4117647058823529
2023-10-06,4호선,명동,33699,37036,-3337,4,0,05,2023,10,1611.0,0.00155,2023-10-05,1130.0,0.00101,3532.0,0.00405,1271.0,0.0016,481.0,2023-09-05,1633.0,-1152.0,-0.7054500918554807
2023-10-06,4호선,명동,33699,37036,-3337,4,0,06,2023,10,4558.0,0.0044,2023-10-06,20279.0,0.01811,6220.0,0.00713,3313.0,0.00416,-15721.0,2023-09-06,4324.0,-20045.0,-4.6357539315448655
2023-10-06,4호선,명동,33699,37036,-3337,4,0,07,2023,10,8876.0,0.00856,2023-10-07,53695.0,0.04796,12548.0,0.01438,5627.0,0.00707,-44819.0,2023-09-07,8527.0,-53346.0,-6.2561275946991906
2023-10-06,4호선,명동,33699,37036,-3337,4,0,08,2023,10,18162.0,0.01751,2023-10-08,119781.0,0.10698,21013.0,0.02409,9543.0,0.01199,-101619.0,2023-09-08,16433.0,-118052.0,-7.183837400352949
2023-10-06,4호선,명동,33699,37036,-3337,4,0,09,2023,10,32543.0,0.03138,2023-10-09,94373.0,0.08429,26803.0,0.03073,13311.0,0.01672,-61830.0,2023-09-09,31267.0,-93097.0,-2.9774842485687785
2023-10-06,4호선,명동,33699,37036,-3337,4,0,10,2023,10,37627.0,0.03629,2023-10-10,71465.0,0.06383,30366.0,0.03481,18253.0,0.02293,-33838.0,2023-09-10,36269.0,-70107.0,-1.9329730623948826
2023-10-06,4호선,명동,33699,37036,-3337,4,0,11,2023,10,42292.0,0.04078,2023-10-11,73173.0,0.06536,32420.0,0.03717,29823.0,0.03747,-30881.0,2023-09-11,42141.0,-73022.0,-1.732801784485418
2023-10-06,4호선,명동,33699,37036,-3337,4,0,12,2023,10,44565.0,0.04298,2023-10-12,77667.0,0.06937,33892.0,0.03885,40439.0,0.05081,-33102.0,2023-09-12,43858.0,-76960.0,-1.754753978749601
2023-10-06,4호선,명동,33699,37036,-3337,4,0,13,2023,10,50494.0,0.04869,2023-10-13,77134.0,0.06889,40913.0,0.0469,52828.0,0.06637,-26640.0,2023-09-13,47249.0,-73889.0,-1.5638214565387627
2023-10-06,4호선,명동,33699,37036,-3337,4,0,14,2023,10,59238.0,0.05713,2023-10-14,71356.0,0.06373,47335.0,0.05426,66193.0,0.08316,-12118.0,2023-09-14,55441.0,-67559.0,-1.218574701033531
2023-10-06,4호선,명동,33699,37036,-3337,4,0,15,2023,10,75096.0,0.07242,2023-10-15,73120.0,0.06531,54931.0,0.06297,78109.0,0.09814,1976.0,2023-09-15,70972.0,-68996.0,-0.9721580341543143
2023-10-06,4호선,명동,33699,37036,-3337,4,0,16,2023,10,88188.0,0.08504,2023-10-16,75082.0,0.06706,67646.0,0.07755,90572.0,0.11379,13106.0,2023-09-16,80495.0,-67389.0,-0.8371824336915337
2023-10-06,4호선,명동,33699,37036,-3337,4,0,17,2023,10,106102.0,0.10232,2023-10-17,76499.0,0.06833,102375.0,0.11736,110054.0,0.13827,29603.0,2023-09-17,98538.0,-68935.0,-0.6995778278430655
2023-10-06,4호선,명동,33699,37036,-3337,4,0,18,2023,10,138150.0,0.13323,2023-10-18,73359.0,0.06552,148143.0,0.16983,121732.0,0.15294,64791.0,2023-09-18,129132.0,-64341.0,-0.4982575968776136
2023-10-06,4호선,명동,33699,37036,-3337,4,0,19,2023,10,84890.0,0.08186,2023-10-19,56280.0,0.05027,70872.0,0.08125,58407.0,0.07338,28610.0,2023-09-19,76884.0,-48274.0,-0.627880963529473
2023-10-06,4호선,명동,33699,37036,-3337,4,0,20,2023,10,79573.0,0.07674,2023-10-20,40634.0,0.03629,55332.0,0.06343,56453.0,0.07093,38939.0,2023-09-20,72619.0,-33680.0,-0.46379046805932334
2023-10-06,4호선,명동,33699,37036,-3337,4,0,21,2023,10,75276.0,0.07259,2023-10-21,31342.0,0.02799,52060.0,0.05968,22339.0,0.02807,43934.0,2023-09-21,68127.0,-24193.0,-0.3551161800754473
2023-10-06,4호선,명동,33699,37036,-3337,4,0,22,2023,10,63463.0,0.0612,2023-10-22,19316.0,0.01725,39067.0,0.04479,12445.0,0.01564,44147.0,2023-09-22,57367.0,-13220.0,-0.23044607526975436
2023-10-06,4호선,명동,33699,37036,-3337,4,0,23,2023,10,24633.0,0.02376,2023-10-23,10797.0,0.00964,22620.0,0.02593,4643.0,0.00583,13836.0,2023-09-23,22359.0,-8523.0,-0.3811887830403864
2023-10-07,4호선,명동,32845,38114,-5269,5,1,00,2023,10,,,,,,,,,,,,,,
2023-10-07,4호선,명동,32845,38114,-5269,5,1,01,2023,10,0.0,0.0,2023-10-01,133.0,0.00012,0.0,0.0,2.0,0.0,-133.0,2023-09-01,3.0,-136.0,-45.333333333333336
2023-10-07,4호선,명동,32845,38114,-5269,5,1,02,2023,10,,,,,,,,,,,,,,
2023-10-07,4호선,명동,32845,38114,-5269,5,1,03,2023,10,,,,,,,,,,,,,,
2023-10-07,4호선,명동,32845,38114,-5269,5,1,04,2023,10,23.0,2e-05,2023-10-04,3.0,0.0,98.0,0.00011,24.0,3e-05,20.0,2023-09-04,34.0,-14.0,-0.4117647058823529
2023-10-07,4호선,명동,32845,38114,-5269,5,1,05,2023,10,1611.0,0.00155,2023-10-05,1130.0,0.00101,3532.0,0.00405,1271.0,0.0016,481.0,2023-09-05,1633.0,-1152.0,-0.7054500918554807
2023-10-07,4호선,명동,32845,38114,-5269,5,1,06,2023,10,4558.0,0.0044,2023-10-06,20279.0,0.01811,6220.0,0.00713,3313.0,0.00416,-15721.0,2023-09-06,4324.0,-20045.0,-4.6357539315448655
2023-10-07,4호선,명동,32845,38114,-5269,5,1,07,2023,10,8876.0,0.00856,2023-10-07,53695.0,0.04796,12548.0,0.01438,5627.0,0.00707,-44819.0,2023-09-07,8527.0,-53346.0,-6.2561275946991906
2023-10-07,4호선,명동,32845,38114,-5269,5,1,08,2023,10,18162.0,0.01751,2023-10-08,119781.0,0.10698,21013.0,0.02409,9543.0,0.01199,-101619.0,2023-09-08,16433.0,-118052.0,-7.183837400352949
2023-10-07,4호선,명동,32845,38114,-5269,5,1,09,2023,10,32543.0,0.03138,2023-10-09,94373.0,0.08429,26803.0,0.03073,13311.0,0.01672,-61830.0,2023-09-09,31267.0,-93097.0,-2.9774842485687785
2023-10-07,4호선,명동,32845,38114,-5269,5,1,10,2023,10,37627.0,0.03629,2023-10-10,71465.0,0.06383,30366.0,0.03481,18253.0,0.02293,-33838.0,2023-09-10,36269.0,-70107.0,-1.9329730623948826
2023-10-07,4호선,명동,32845,38114,-5269,5,1,11,2023,10,42292.0,0.04078,2023-10-11,73173.0,0.06536,32420.0,0.03717,29823.0,0.03747,-30881.0,2023-09-11,42141.0,-73022.0,-1.732801784485418
2023-10-07,4호선,명동,32845,38114,-5269,5,1,12,2023,10,44565.0,0.04298,2023-10-12,77667.0,0.06937,33892.0,0.03885,40439.0,0.05081,-33102.0,2023-09-12,43858.0,-76960.0,-1.754753978749601
2023-10-07,4호선,명동,32845,38114,-5269,5,1,13,2023,10,50494.0,0.04869,2023-10-13,77134.0,0.06889,40913.0,0.0469,52828.0,0.06637,-26640.0,2023-09-13,47249.0,-73889.0,-1.5638214565387627
2023-10-07,4호선,명동,32845,38114,-5269,5,1,14,2023,10,59238.0,0.05713,2023-10-14,71356.0,0.06373,47335.0,0.05426,66193.0,0.08316,-12118.0,2023-09-14,55441.0,-67559.0,-1.218574701033531
2023-10-07,4호선,명동,32845,38114,-5269,5,1,15,2023,10,75096.0,0.07242,2023-10-15,73120.0,0.06531,54931.0,0.06297,78109.0,0.09814,1976.0,2023-09-15,70972.0,-68996.0,-0.9721580341543143
2023-10-07,4호선,명동,32845,38114,-5269,5,1,16,2023,10,88188.0,0.08504,2023-10-16,75082.0,0.06706,67646.0,0.07755,90572.0,0.11379,13106.0,2023-09-16,80495.0,-67389.0,-0.8371824336915337
2023-10-07,4호선,명동,32845,38114,-5269,5,1,17,2023,10,106102.0,0.10232,2023-10-17,76499.0,0.06833,102375.0,0.11736,110054.0,0.13827,29603.0,2023-09-17,98538.0,-68935.0,-0.6995778278430655
2023-10-07,4호선,명동,32845,38114,-5269,5,1,18,2023,10,138150.0,0.13323,2023-10-18,73359.0,0.06552,148143.0,0.16983,121732.0,0.15294,64791.0,2023-09-18,129132.0,-64341.0,-0.4982575968776136
2023-10-07,4호선,명동,32845,38114,-5269,5,1,19,2023,10,84890.0,0.08186,2023-10-19,56280.0,0.05027,70872.0,0.08125,58407.0,0.07338,28610.0,2023-09-19,76884.0,-48274.0,-0.627880963529473
2023-10-07,4호선,명동,32845,38114,-5269,5,1,20,2023,10,79573.0,0.07674,2023-10-20,40634.0,0.03629,55332.0,0.06343,56453.0,0.07093,38939.0,2023-09-20,72619.0,-33680.0,-0.46379046805932334
2023-10-07,4호선,명동,32845,38114,-5269,5,1,21,2023,10,75276.0,0.07259,2023-10-21,31342.0,0.02799,52060.0,0.05968,22339.0,0.02807,43934.0,2023-09-21,68127.0,-24193.0,-0.3551161800754473
2023-10-07,4호선,명동,32845,38114,-5269,5,1,22,2023,10,63463.0,0.0612,2023-10-22,19316.0,0.01725,39067.0,0.04479,12445.0,0.01564,44147.0,2023-09-22,57367.0,-13220.0,-0.23044607526975436
2023-10-07,4호선,명동,32845,38114,-5269,5,1,23,2023,10,24633.0,0.02376,2023-10-23,10797.0,0.00964,22620.0,0.02593,4643.0,0.00583,13836.0,2023-09-23,22359.0,-8523.0,-0.3811887830403864
2023-10-08,4호선,명동,33205,37311,-4106,6,1,00,2023,10,,,,,,,,,,,,,,
2023-10-08,4호선,명동,33205,37311,-4106,6,1,01,2023,10,0.0,0.0,2023-10-01,133.0,0.00012,0.0,0.0,2.0,0.0,-133.0,2023-09-01,3.0,-136.0,-45.333333333333336
2023-10-08,4호선,명동,33205,37311,-4106,6,1,02,2023,10,,,,,,,,,,,,,,
2023-10-08,4호선,명동,33205,37311,-4106,6,1,03,2023,10,,,,,,,,,,,,,,
2023-10-08,4호선,명동,33205,37311,-4106,6,1,04,2023,10,23.0,2e-05,2023-10-04,3.0,0.0,98.0,0.00011,24.0,3e-05,20.0,2023-09-04,34.0,-14.0,-0.4117647058823529
2023-10-08,4호선,명동,33205,37311,-4106,6,1,05,2023,10,1611.0,0.00155,2023-10-05,1130.0,0.00101,3532.0,0.00405,1271.0,0.0016,481.0,2023-09-05,1633.0,-1152.0,-0.7054500918554807
2023-10-08,4호선,명동,33205,37311,-4106,6,1,06,2023,10,4558.0,0.0044,2023-10-06,20279.0,0.01811,6220.0,0.00713,3313.0,0.00416,-15721.0,2023-09-06,4324.0,-20045.0,-4.6357539315448655
2023-10-08,4호선,명동,33205,37311,-4106,6,1,07,2023,10,8876.0,0.00856,2023-10-07,53695.0,0.04796,12548.0,0.01438,5627.0,0.00707,-44819.0,2023-09-07,8527.0,-53346.0,-6.2561275946991906
2023-10-08,4호선,명동,33205,37311,-4106,6,1,08,2023,10,18162.0,0.01751,2023-10-08,119781.0,0.10698,21013.0,0.02409,9543.0,0.01199,-101619.0,2023-09-08,16433.0,-118052.0,-7.183837400352949
2023-10-08,4호선,명동,33205,37311,-4106,6,1,09,2023,10,32543.0,0.03138,2023-10-09,94373.0,0.08429,26803.0,0.03073,13311.0,0.01672,-61830.0,2023-09-09,31267.0,-93097.0,-2.9774842485687785
2023-10-08,4호선,명동,33205,37311,-4106,6,1,10,2023,10,37627.0,0.03629,2023-10-10,71465.0,0.06383,30366.0,0.03481,18253.0,0.02293,-33838.0,2023-09-10,36269.0,-70107.0,-1.9329730623948826
2023-10-08,4호선,명동,33205,37311,-4106,6,1,11,2023,10,42292.0,0.04078,2023-10-11,73173.0,0.06536,32420.0,0.03717,29823.0,0.03747,-30881.0,2023-09-11,42141.0,-73022.0,-1.732801784485418
2023-10-08,4호선,명동,33205,37311,-4106,6,1,12,2023,10,44565.0,0.04298,2023-10-12,77667.0,0.06937,33892.0,0.03885,40439.0,0.05081,-33102.0,2023-09-12,43858.0,-76960.0,-1.754753978749601
2023-10-08,4호선,명동,33205,37311,-4106,6,1,13,2023,10,50494.0,0.04869,2023-10-13,77134.0,0.06889,40913.0,0.0469,52828.0,0.06637,-26640.0,2023-09-13,47249.0,-73889.0,-1.5638214565387627
2023-10-08,4호선,명동,33205,37311,-4106,6,1,14,2023,10,59238.0,0.05713,2023-10-14,71356.0,0.06373,47335.0,0.05426,66193.0,0.08316,-12118.0,2023-09-14,55441.0,-67559.0,-1.218574701033531
2023-10-08,4호선,명동,33205,37311,-4106,6,1,15,2023,10,75096.0,0.07242,2023-10-15,73120.0,0.06531,54931.0,0.06297,78109.0,0.09814,1976.0,2023-09-15,70972.0,-68996.0,-0.9721580341543143
2023-10-08,4호선,명동,33205,37311,-4106,6,1,16,2023,10,88188.0,0.08504,2023-10-16,75082.0,0.06706,67646.0,0.07755,90572.0,0.11379,13106.0,2023-09-16,80495.0,-67389.0,-0.8371824336915337
2023-10-08,4호선,명동,33205,37311,-4106,6,1,17,2023,10,106102.0,0.10232,2023-10-17,76499.0,0.06833,102375.0,0.11736,110054.0,0.13827,29603.0,2023-09-17,98538.0,-68935.0,-0.6995778278430655
2023-10-08,4호선,명동,33205,37311,-4106,6,1,18,2023,10,138150.0,0.13323,2023-10-18,73359.0,0.06552,148143.0,0.16983,121732.0,0.15294,64791.0,2023-09-18,129132.0,-64341.0,-0.4982575968776136
2023-10-08,4호선,명동,33205,37311,-4106,6,1,19,2023,10,84890.0,0.08186,2023-10-19,56280.0,0.05027,70872.0,0.08125,58407.0,0.07338,28610.0,2023-09-19,76884.0,-48274.0,-0.627880963529473
2023-10-08,4호선,명동,33205,37311,-4106,6,1,20,2023,10,79573.0,0.07674,2023-10-20,40634.0,0.03629,55332.0,0.06343,56453.0,0.07093,38939.0,2023-09-20,72619.0,-33680.0,-0.46379046805932334
2023-10-08,4호선,명동,33205,37311,-4106,6,1,21,2023,10,75276.0,0.07259,2023-10-21,31342.0,0.02799,52060.0,0.05968,22339.0,0.02807,43934.0,2023-09-21,68127.0,-24193.0,-0.3551161800754473
2023-10-08,4호선,명동,33205,37311,-4106,6,1,22,2023,10,63463.0,0.0612,2023-10-22,19316.0,0.01725,39067.0,0.04479,12445.0,0.01564,44147.0,2023-09-22,57367.0,-13220.0,-0.23044607526975436
2023-10-08,4호선,명동,33205,37311,-4106,6,1,23,2023,10,24633.0,0.02376,2023-10-23,10797.0,0.00964,22620.0,0.02593,4643.0,0.00583,13836.0,2023-09-23,22359.0,-8523.0,-0.3811887830403864
2023-10-09,4호선,명동,26068,26968,-900,0,1,00,2023,10,,,,,,,,,,,,,,
2023-10-09,4호선,명동,26068,26968,-900,0,1,01,2023,10,0.0,0.0,2023-10-01,133.0,0.00012,0.0,0.0,2.0,0.0,-133.0,2023-09-01,3.0,-136.0,-45.333333333333336
2023-10-09,4호선,명동,26068,26968,-900,0,1,02,2023,10,,,,,,,,,,,,,,
2023-10-09,4호선,명동,26068,26968,-900,0,1,03,2023,10,,,,,,,,,,,,,,
2023-10-09,4호선,명동,26068,26968,-900,0,1,04,2023,10,23.0,2e-05,2023-10-04,3.0,0.0,98.0,0.00011,24.0,3e-05,20.0,2023-09-04,34.0,-14.0,-0.4117647058823529
2023-10-09,4호선,명동,26068,26968,-900,0,1,05,2023,10,1611.0,0.00155,2023-10-05,1130.0,0.00101,3532.0,0.00405,1271.0,0.0016,481.0,2023-09-05,1633.0,-1152.0,-0.7054500918554807
2023-10-09,4호선,명동,26068,26968,-900,0,1,06,2023,10,4558.0,0.0044,2023-10-06,20279.0,0.01811,6220.0,0.00713,3313.0,0.00416,-15721.0,2023-09-06,4324.0,-20045.0,-4.6357539315448655
2023-10-09,4호선,명동,26068,26968,-900,0,1,07,2023,10,8876.0,0.00856,2023-10-07,53695.0,0.04796,12548.0,0.01438,5627.0,0.00707,-44819.0,2023-09-07,8527.0,-53346.0,-6.2561275946991906
2023-10-09,4호선,명동,26068,26968,-900,0,1,08,2023,10,18162.0,0.01751,2023-10-08,119781.0,0.10698,21013.0,0.02409,9543.0,0.01199,-101619.0,2023-09-08,16433.0,-118052.0,-7.183837400352949
2023-10-09,4호선,명동,26068,26968,-900,0,1,09,2023,10,32543.0,0.03138,2023-10-09,94373.0,0.08429,26803.0,0.03073,13311.0,0.01672,-61830.0,2023-09-09,31267.0,-93097.0,-2.9774842485687785
2023-10-09,4호선,명동,26068,26968,-900,0,1,10,2023,10,37627.0,0.03629,2023-10-10,71465.0,0.06383,30366.0,0.03481,18253.0,0.02293,-33838.0,2023-09-10,36269.0,-70107.0,-1.9329730623948826
2023-10-09,4호선,명동,26068,26968,-900,0,1,11,2023,10,42292.0,0.04078,2023-10-11,73173.0,0.06536,32420.0,0.03717,29823.0,0.03747,-30881.0,2023-09-11,42141.0,-73022.0,-1.732801784485418
2023-10-09,4호선,명동,26068,26968,-900,0,1,12,2023,10,44565.0,0.04298,2023-10-12,77667.0,0.06937,33892.0,0.03885,40439.0,0.05081,-33102.0,2023-09-12,43858.0,-76960.0,-1.754753978749601
2023-10-09,4호선,명동,26068,26968,-900,0,1,13,2023,10,50494.0,0.04869,2023-10-13,77134.0,0.06889,40913.0,0.0469,52828.0,0.06637,-26640.0,2023-09-13,47249.0,-73889.0,-1.5638214565387627
2023-10-09,4호선,명동,26068,26968,-900,0,1,14,2023,10,59238.0,0.05713,2023-10-14,71356.0,0.06373,47335.0,0.05426,66193.0,0.08316,-12118.0,2023-09-14,55441.0,-67559.0,-1.218574701033531
2023-10-09,4호선,명동,26068,26968,-900,0,1,15,2023,10,75096.0,0.07242,2023-10-15,73120.0,0.06531,54931.0,0.06297,78109.0,0.09814,1976.0,2023-09-15,70972.0,-68996.0,-0.9721580341543143
2023-10-09,4호선,명동,26068,26968,-900,0,1,16,2023,10,88188.0,0.08504,2023-10-16,75082.0,0.06706,67646.0,0.07755,90572.0,0.11379,13106.0,2023-09-16,80495.0,-67389.0,-0.8371824336915337
2023-10-09,4호선,명동,26068,26968,-900,0,1,17,2023,10,106102.0,0.10232,2023-10-17,76499.0,0.06833,102375.0,0.11736,110054.0,0.13827,29603.0,2023-09-17,98538.0,-68935.0,-0.6995778278430655
2023-10-09,4호선,명동,26068,26968,-900,0,1,18,2023,10,138150.0,0.13323,2023-10-18,73359.0,0.06552,148143.0,0.16983,121732.0,0.15294,64791.0,2023-09-18,129132.0,-64341.0,-0.4982575968776136
2023-10-09,4호선,명동,26068,26968,-900,0,1,19,2023,10,84890.0,0.08186,2023-10-19,56280.0,0.05027,70872.0,0.08125,58407.0,0.07338,28610.0,2023-09-19,76884.0,-48274.0,-0.627880963529473
2023-10-09,4호선,명동,26068,26968,-900,0,1,20,2023,10,79573.0,0.07674,2023-10-20,40634.0,0.03629,55332.0,0.06343,56453.0,0.07093,38939.0,2023-09-20,72619.0,-33680.0,-0.46379046805932334
2023-10-09,4호선,명동,26068,26968,-900,0,1,21,2023,10,75276.0,0.07259,2023-10-21,31342.0,0.02799,52060.0,0.05968,22339.0,0.02807,43934.0,2023-09-21,68127.0,-24193.0,-0.3551161800754473
2023-10-09,4호선,명동,26068,26968,-900,0,1,22,2023,10,63463.0,0.0612,2023-10-22,19316.0,0.01725,39067.0,0.04479,12445.0,0.01564,44147.0,2023-09-22,57367.0,-13220.0,-0.23044607526975436
2023-10-09,4호선,명동,26068,26968,-900,0,1,23,2023,10,24633.0,0.02376,2023-10-23,10797.0,0.00964,22620.0,0.02593,4643.0,0.00583,13836.0,2023-09-23,22359.0,-8523.0,-0.3811887830403864
2023-10-10,4호선,명동,32884,34322,-1438,1,0,00,2023,10,,,,,,,,,,,,,,
2023-10-10,4호선,명동,32884,34322,-1438,1,0,01,2023,10,0.0,0.0,2023-10-01,133.0,0.00012,0.0,0.0,2.0,0.0,-133.0,2023-09-01,3.0,-136.0,-45.333333333333336
2023-10-10,4호선,명동,32884,34322,-1438,1,0,02,2023,10,,,,,,,,,,,,,,
2023-10-10,4호선,명동,32884,34322,-1438,1,0,03,2023,10,,,,,,,,,,,,,,
2023-10-10,4호선,명동,32884,34322,-1438,1,0,04,2023,10,23.0,2e-05,2023-10-04,3.0,0.0,98.0,0.00011,24.0,3e-05,20.0,2023-09-04,34.0,-14.0,-0.4117647058823529
2023-10-10,4호선,명동,32884,34322,-1438,1,0,05,2023,10,1611.0,0.00155,2023-10-05,1130.0,0.00101,3532.0,0.00405,1271.0,0.0016,481.0,2023-09-05,1633.0,-1152.0,-0.7054500918554807
2023-10-10,4호선,명동,32884,34322,-1438,1,0,06,2023,10,4558.0,0.0044,2023-10-06,20279.0,0.01811,6220.0,0.00713,3313.0,0.00416,-15721.0,2023-09-06,4324.0,-20045.0,-4.6357539315448655
2023-10-10,4호선,명동,32884,34322,-1438,1,0,07,2023,10,8876.0,0.00856,2023-10-07,53695.0,0.04796,12548.0,0.01438,5627.0,0.00707,-44819.0,2023-09-07,8527.0,-53346.0,-6.2561275946991906
2023-10-10,4호선,명동,32884,34322,-1438,1,0,08,2023,10,18162.0,0.01751,2023-10-08,119781.0,0.10698,21013.0,0.02409,9543.0,0.01199,-101619.0,2023-09-08,16433.0,-118052.0,-7.183837400352949
2023-10-10,4호선,명동,32884,34322,-1438,1,0,09,2023,10,32543.0,0.03138,2023-10-09,94373.0,0.08429,26803.0,0.03073,13311.0,0.01672,-61830.0,2023-09-09,31267.0,-93097.0,-2.9774842485687785
2023-10-10,4호선,명동,32884,34322,-1438,1,0,10,2023,10,37627.0,0.03629,2023-10-10,71465.0,0.06383,30366.0,0.03481,18253.0,0.02293,-33838.0,2023-09-10,36269.0,-70107.0,-1.9329730623948826
2023-10-10,4호선,명동,32884,34322,-1438,1,0,11,2023,10,42292.0,0.04078,2023-10-11,73173.0,0.06536,32420.0,0.03717,29823.0,0.03747,-30881.0,2023-09-11,42141.0,-73022.0,-1.732801784485418
2023-10-10,4호선,명동,32884,34322,-1438,1,0,12,2023,10,44565.0,0.04298,2023-10-12,77667.0,0.06937,33892.0,0.03885,40439.0,0.05081,-33102.0,2023-09-12,43858.0,-76960.0,-1.754753978749601
2023-10-10,4호선,명동,32884,34322,-1438,1,0,13,2023,10,50494.0,0.04869,2023-10-13,77134.0,0.06889,40913.0,0.0469,52828.0,0.06637,-26640.0,2023-09-13,47249.0,-73889.0,-1.5638214565387627
2023-10-10,4호선,명동,32884,34322,-1438,1,0,14,2023,10,59238.0,0.05713,2023-10-14,71356.0,0.06373,47335.0,0.05426,66193.0,0.08316,-12118.0,2023-09-14,55441.0,-67559.0,-1.218574701033531
2023-10-10,4호선,명동,32884,34322,-1438,1,0,15,2023,10,75096.0,0.07242,2023-10-15,73120.0,0.06531,54931.0,0.06297,78109.0,0.09814,1976.0,2023-09-15,70972.0,-68996.0,-0.9721580341543143
2023-10-10,4호선,명동,32884,34322,-1438,1,0,16,2023,10,88188.0,0.08504,2023-10-16,75082.0,0.06706,67646.0,0.07755,90572.0,0.11379,13106.0,2023-09-16,80495.0,-67389.0,-0.8371824336915337
2023-10-10,4호선,명동,32884,34322,-1438,1,0,17,2023,10,106102.0,0.10232,2023-10-17,76499.0,0.06833,102375.0,0.11736,110054.0,0.13827,29603.0,2023-09-17,98538.0,-68935.0,-0.6995778278430655
2023-10-10,4호선,명동,32884,34322,-1438,1,0,18,2023,10,138150.0,0.13323,2023-10-18,73359.0,0.06552,148143.0,0.16983,121732.0,0.15294,64791.0,2023-09-18,129132.0,-64341.0,-0.4982575968776136
